,Suburb,Address,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year,Month,Day,Weekday,Week
9435,31,10708,4,0,608500.0,1,35,35.2,3806.0,4.0,2.0,2.0,563.0,168.01,1995.0,5,-38.05379,145.34803,1,17093.0,2017,6,17,5,24
9436,32,11151,2,2,879000.0,1,94,17.3,3193.0,2.0,1.0,1.0,0.0,88.0,1970.0,1,-37.96341,145.01735,5,2866.0,2017,6,17,5,24
9437,33,12143,3,0,1112000.0,1,140,13.4,3130.0,3.0,1.0,3.0,632.0,172.89288581247664,0.0,28,-37.83107,145.14343,0,5713.0,2017,6,17,5,24
9438,33,7668,2,0,1425000.0,1,161,13.4,3130.0,2.0,1.0,1.0,597.0,163.3181215665325,0.0,28,-37.81561,145.15365,0,5713.0,2017,6,17,5,24
9439,34,10825,3,0,1001000.0,1,161,13.4,3130.0,3.0,1.0,1.0,671.0,162.16655886297755,0.0,28,-37.802,145.15828,0,2867.0,2017,6,17,5,24
9440,34,61,4,0,1280000.0,3,161,13.4,3130.0,4.0,2.0,1.0,797.0,164.0,1960.0,28,-37.80755,145.1638,0,2867.0,2017,6,17,5,24
9441,35,8425,3,0,1300000.0,4,161,13.4,3130.0,3.0,1.0,1.0,734.0,164.91820468212245,0.0,28,-37.83576,145.13634,0,4387.0,2017,6,17,5,24
9442,35,4315,2,2,725000.0,0,255,13.4,3130.0,2.0,2.0,2.0,311.0,7.9719541616405305,0.0,28,-37.83459000000001,145.15721000000005,0,4387.0,2017,6,17,5,24
9443,40,4056,2,0,710500.0,1,16,16.1,3088.0,2.0,1.0,1.0,598.0,110.0,1985.0,0,-37.70681,145.11731,0,1390.0,2017,6,17,5,24
9444,41,4421,2,2,855000.0,0,32,10.5,3186.0,2.0,1.0,1.0,106.0,116.60000000000001,0.0,1,-37.89571,144.99796,5,10579.0,2017,6,17,5,24
9445,41,10755,3,0,2020000.0,1,160,10.5,3186.0,3.0,2.0,2.0,369.0,148.68529411764706,0.0,1,-37.91728,145.00206,5,10579.0,2017,6,17,5,24
9446,41,4812,3,2,1410000.0,1,160,10.5,3186.0,3.0,2.0,2.0,257.0,282.70000000000005,2007.0,1,-37.89886,144.99462,5,10579.0,2017,6,17,5,24
9447,42,3441,4,0,2100000.0,3,160,10.3,3187.0,4.0,3.0,2.0,608.0,306.19,2000.0,1,-37.91777,145.01798,5,6938.0,2017,6,17,5,24
9448,42,10757,2,0,1410000.0,1,94,10.3,3187.0,2.0,1.0,2.0,708.0,228.47282236885664,2007.0,1,-37.91488,145.01868000000005,5,6938.0,2017,6,17,5,24
9449,42,8008,4,1,1620000.0,0,32,10.3,3187.0,4.0,2.0,2.0,326.0,515.78,2007.0,1,-37.92875,145.0248,5,6938.0,2017,6,17,5,24
9450,43,6934,2,2,310000.0,1,16,14.0,3047.0,2.0,1.0,1.0,171.0,90.0,2008.0,11,-37.68489,144.9212,2,4294.0,2017,6,17,5,24
9451,43,1960,3,0,374000.0,1,196,14.0,3047.0,3.0,1.0,2.0,635.0,124.01738018925519,0.0,11,-37.69248,144.93345,2,4294.0,2017,6,17,5,24
9452,46,11028,2,2,510000.0,3,106,5.2,3056.0,2.0,1.0,0.0,0.0,64.0,2009.0,23,-37.77002,144.97154,2,11918.0,2017,6,17,5,24
9453,46,3610,3,0,1925000.0,3,194,5.2,3056.0,3.0,1.0,4.0,479.0,182.0,1925.0,23,-37.77694,144.96669,2,11918.0,2017,6,17,5,24
9454,46,12093,2,0,890000.0,4,255,5.2,3056.0,2.0,1.0,0.0,138.0,78.0,1910.0,23,-37.75908,144.96969,2,11918.0,2017,6,17,5,24
9455,46,2504,4,0,1500000.0,1,155,5.2,3056.0,4.0,1.0,1.0,318.0,100.0,1908.0,23,-37.76792,144.97141000000005,2,11918.0,2017,6,17,5,24
9456,46,7569,3,0,950000.0,0,192,5.2,3056.0,3.0,1.0,0.0,230.0,104.45833333333333,0.0,23,-37.76811,144.96017,2,11918.0,2017,6,17,5,24
9457,48,10148,1,2,312000.0,1,106,5.2,3055.0,1.0,1.0,1.0,406.0,40.0,1970.0,23,-37.75847,144.94226,2,7082.0,2017,6,17,5,24
9458,48,10713,3,0,1010000.0,0,155,5.2,3055.0,3.0,2.0,4.0,413.0,126.0,1910.0,23,-37.76545,144.94442,2,7082.0,2017,6,17,5,24
9459,48,11878,3,2,763000.0,1,155,5.2,3055.0,3.0,1.0,1.0,138.0,inf,1970.0,23,-37.75904,144.93388000000004,2,7082.0,2017,6,17,5,24
9460,49,3436,3,0,1100000.0,1,16,10.8,3105.0,3.0,1.0,1.0,711.0,217.5064935064935,2007.0,15,-37.77918,145.09049,0,4480.0,2017,6,17,5,24
9461,51,10219,3,0,687000.0,1,196,12.1,3083.0,3.0,1.0,3.0,559.0,142.45889581169953,0.0,0,-37.69849,145.06705,2,10175.0,2017,6,17,5,24
9462,51,1038,3,0,680000.0,1,196,12.1,3083.0,3.0,1.0,1.0,539.0,137.36197646244375,0.0,29,-37.68274,145.05832,2,10175.0,2017,6,17,5,24
9463,51,9676,4,0,755000.0,3,196,12.1,3083.0,4.0,2.0,2.0,300.0,162.0,2014.0,29,-37.68223,145.07818,2,10175.0,2017,6,17,5,24
9464,52,4778,3,0,1100000.0,4,260,2.4,3121.0,3.0,2.0,2.0,1212.0,662.3720930232557,2010.0,31,-37.82982,145.01038,2,438.0,2017,6,17,5,24
9465,55,11655,3,1,918000.0,1,18,10.4,3125.0,3.0,2.0,1.0,207.0,144.0,2012.0,20,-37.85682,145.10873,5,5678.0,2017,6,17,5,24
9466,56,2623,5,0,1523500.0,1,73,14.7,3151.0,5.0,2.0,2.0,577.0,120.92814371257484,0.0,28,-37.85919000000001,145.15851999999995,0,4048.0,2017,6,17,5,24
9467,56,7388,3,0,968000.0,1,90,14.7,3151.0,3.0,1.0,1.0,612.0,128.2634730538922,0.0,28,-37.85586,145.15827,0,4048.0,2017,6,17,5,24
9468,56,1591,4,0,1580000.0,1,73,14.7,3151.0,4.0,2.0,2.0,724.0,151.73652694610777,0.0,28,-37.85646,145.14311,0,4048.0,2017,6,17,5,24
9469,58,12621,2,1,795000.0,1,196,7.7,3124.0,2.0,2.0,1.0,112.0,102.58310833214912,0.0,2,-37.84085,145.05415,5,8920.0,2017,6,17,5,24
9470,58,10587,3,0,1775000.0,4,106,7.7,3124.0,3.0,1.0,3.0,715.0,218.87755102040816,2007.0,2,-37.84361,145.07099,5,8920.0,2017,6,17,5,24
9471,58,1348,5,0,2361000.0,3,73,7.7,3124.0,5.0,3.0,2.0,844.0,203.0,1920.0,2,-37.84753,145.07198,5,8920.0,2017,6,17,5,24
9472,58,4047,4,2,1900000.0,4,87,7.7,3124.0,4.0,2.0,4.0,336.0,197.91780821917808,0.0,2,-37.826,145.0707,5,8920.0,2017,6,17,5,24
9473,62,13191,3,0,1840000.0,0,155,3.5,3054.0,3.0,1.0,1.0,311.0,185.72124591805635,0.0,31,-37.78305,144.97268,2,3106.0,2017,6,17,5,24
9474,63,6343,2,0,920000.0,1,260,10.1,3163.0,2.0,1.0,1.0,431.0,154.7576301615799,0.0,8,-37.89785,145.05524,5,7822.0,2017,6,17,5,24
9475,63,2665,3,0,1550000.0,4,260,10.1,3163.0,3.0,2.0,2.0,557.0,200.0,1930.0,8,-37.89584,145.04741,5,7822.0,2017,6,17,5,24
9476,66,9777,3,0,500000.0,1,196,34.9,3201.0,3.0,2.0,2.0,509.0,125.0,1993.0,7,-38.09111,145.19083999999995,4,8060.0,2017,6,17,5,24
9477,66,1496,3,0,561000.0,1,260,34.9,3201.0,3.0,1.0,2.0,787.0,193.27111984282908,0.0,7,-38.10709,145.1744,4,8060.0,2017,6,17,5,24
9478,70,7197,1,2,295000.0,3,82,8.7,3162.0,1.0,1.0,1.0,811.0,inf,2007.0,8,-37.89614,145.01323,5,5051.0,2017,6,17,5,24
9479,70,4530,3,1,1237000.0,1,82,8.7,3162.0,3.0,2.0,2.0,0.0,135.0,1990.0,8,-37.90034,145.01283,5,5051.0,2017,6,17,5,24
9480,71,8248,3,0,740000.0,0,140,11.7,3148.0,3.0,1.0,1.0,280.0,68.95522388059702,2000.0,20,-37.88486,145.10203,5,3582.0,2017,6,17,5,24
9481,74,5608,4,0,1120000.0,1,32,17.9,3192.0,4.0,2.0,2.0,806.0,199.6665257769481,1940.0,12,-37.97245,145.07566,5,9758.0,2017,6,17,5,24
9482,74,12846,3,0,1051000.0,0,32,17.9,3192.0,3.0,1.0,3.0,590.0,146.1578786704707,0.0,12,-37.95416,145.06781,5,9758.0,2017,6,17,5,24
9483,74,6425,3,0,1170000.0,1,163,17.9,3192.0,3.0,1.0,2.0,627.0,155.3237117396358,0.0,12,-37.95668,145.06458,5,9758.0,2017,6,17,5,24
9484,74,6615,3,1,861000.0,1,196,17.9,3192.0,3.0,2.0,2.0,305.0,130.0,2000.0,12,-37.96836,145.06452,5,9758.0,2017,6,17,5,24
9485,74,5121,2,2,535000.0,1,163,17.9,3192.0,2.0,1.0,2.0,215.0,inf,1980.0,12,-37.96597,145.07535,5,9758.0,2017,6,17,5,24
9486,77,5458,6,0,1361000.0,1,188,16.7,3168.0,6.0,3.0,4.0,726.0,119.16413793103449,0.0,20,-37.91945,145.1315,4,5837.0,2017,6,17,5,24
9487,77,6018,3,0,1462000.0,1,35,16.7,3168.0,3.0,1.0,1.0,816.0,130.0,1965.0,20,-37.92027,145.12937,4,5837.0,2017,6,17,5,24
9488,78,4990,3,0,745000.0,1,16,17.5,3169.0,3.0,2.0,2.0,180.0,134.0,0.0,12,-37.93898,145.13648,4,4734.0,2017,6,17,5,24
9489,80,3710,3,0,1100000.0,1,106,6.7,3058.0,3.0,1.0,0.0,532.0,178.76344086021504,0.0,23,-37.74751,144.96206,2,11204.0,2017,6,17,5,24
9490,84,12707,3,0,365000.0,1,62,20.6,3064.0,3.0,1.0,1.0,320.0,105.83657587548637,1980.0,11,-37.60608,144.92841,2,15510.0,2017,6,17,5,24
9491,84,5996,4,0,600000.0,1,196,20.6,3064.0,4.0,2.0,2.0,560.0,196.1,2007.0,11,-37.59943,144.91439,2,15510.0,2017,6,17,5,24
9492,88,2550,3,0,567000.0,1,260,23.0,3136.0,3.0,1.0,1.0,420.0,109.10984848484848,0.0,17,-37.80106,145.28741000000005,0,11925.0,2017,6,17,5,24
9493,88,10542,3,0,862000.0,1,39,23.0,3136.0,3.0,2.0,1.0,864.0,224.45454545454547,2007.0,17,-37.78481,145.26504,0,11925.0,2017,6,17,5,24
9494,90,1028,4,0,820000.0,1,193,23.0,3136.0,4.0,2.0,2.0,841.0,196.0,2016.0,17,-37.76917,145.29265,0,2985.0,2017,6,17,5,24
9495,90,4684,6,0,1350000.0,0,140,23.0,3136.0,6.0,4.0,4.0,4413.0,1062.0282788612885,2007.0,17,-37.777,145.28113000000005,0,2985.0,2017,6,17,5,24
9496,90,3520,4,0,859000.0,1,260,23.0,3136.0,4.0,2.0,3.0,660.0,158.83495672976443,0.0,17,-37.76436,145.2804,0,2985.0,2017,6,17,5,24
9497,93,10688,4,0,1071500.0,1,141,24.7,3175.0,4.0,1.0,1.0,951.0,193.40112201963535,1940.0,9,-37.98121,145.21643999999995,4,10894.0,2017,6,17,5,24
9498,94,1501,4,0,750000.0,0,88,24.7,3175.0,4.0,2.0,1.0,811.0,194.19363767650833,1940.0,9,-37.95187,145.21249,4,8322.0,2017,6,17,5,24
9499,101,1533,4,0,1100000.0,1,32,22.2,3172.0,4.0,2.0,2.0,840.0,237.0,1980.0,12,-37.97824,145.12949,4,3940.0,2017,6,17,5,24
9500,101,2313,3,0,980000.0,3,94,22.2,3172.0,3.0,2.0,2.0,702.0,187.96153846153845,0.0,12,-37.97658,145.11887,4,3940.0,2017,6,17,5,24
9501,103,1415,4,1,1202000.0,1,16,12.4,3108.0,4.0,3.0,0.0,403.0,329.51176470588234,2007.0,15,-37.77744000000001,145.10416,0,9028.0,2017,6,17,5,24
9502,103,6745,4,0,1120000.0,0,16,12.4,3108.0,4.0,2.0,2.0,280.0,200.0,2008.0,15,-37.79423,145.13696000000004,0,9028.0,2017,6,17,5,24
9503,103,743,4,2,885000.0,1,16,12.4,3108.0,4.0,2.0,2.0,493.0,382.5362473347548,2007.0,15,-37.78457,145.10453,0,9028.0,2017,6,17,5,24
9504,104,7334,5,1,1500000.0,3,260,14.3,3109.0,5.0,3.0,2.0,365.0,365.0,2007.0,15,-37.77821,145.1569,0,10999.0,2017,6,17,5,24
9505,104,5952,4,0,1504000.0,1,16,14.3,3109.0,4.0,2.0,2.0,661.0,187.25212464589237,0.0,15,-37.77956,145.16645,0,10999.0,2017,6,17,5,24
9506,104,4357,3,2,850000.0,1,179,14.3,3109.0,3.0,2.0,1.0,236.0,145.0,1980.0,15,-37.78963,145.16973000000004,0,10999.0,2017,6,17,5,24
9507,104,1981,4,0,1241000.0,1,23,14.3,3109.0,4.0,2.0,2.0,886.0,250.9915014164306,1980.0,15,-37.75572,145.17625,0,10999.0,2017,6,17,5,24
9508,104,9986,4,0,1125000.0,0,161,14.3,3109.0,4.0,3.0,2.0,284.0,180.0,2006.0,15,-37.79773,145.15141,0,10999.0,2017,6,17,5,24
9509,108,1074,3,0,2270000.0,4,146,8.9,3084.0,3.0,1.0,2.0,1143.0,319.0466738367128,2007.0,0,-37.76774,145.05303,0,1651.0,2017,6,17,5,24
9510,109,1404,3,0,1875000.0,0,106,1.3,3002.0,3.0,1.0,0.0,118.0,177.0,1890.0,18,-37.81351,144.98803999999996,2,3040.0,2017,6,17,5,24
9511,109,11830,2,1,1350000.0,1,37,1.3,3002.0,2.0,2.0,1.0,87.0,115.0,2005.0,18,-37.81803,144.9892,2,3040.0,2017,6,17,5,24
9512,111,19,3,0,1460000.0,3,23,7.2,3185.0,3.0,1.0,0.0,377.0,133.0,1915.0,8,-37.88783,145.01324,5,4898.0,2017,6,17,5,24
9513,111,2063,2,2,550000.0,1,23,7.2,3185.0,2.0,1.0,1.0,1172.0,69.0,1970.0,8,-37.88533,145.01049,5,4898.0,2017,6,17,5,24
9514,112,1888,4,0,840000.0,3,16,18.0,3095.0,4.0,3.0,2.0,903.0,216.63420427553444,2007.0,24,-37.7018,145.15628999999996,0,6990.0,2017,6,17,5,24
9515,112,7352,4,0,1065000.0,3,16,18.0,3095.0,4.0,2.0,2.0,816.0,243.0,1966.0,24,-37.72308,145.14011000000005,0,6990.0,2017,6,17,5,24
9516,112,5998,4,0,977500.0,1,152,18.0,3095.0,4.0,2.0,3.0,1004.0,184.0,1985.0,24,-37.69999,145.1617,0,6990.0,2017,6,17,5,24
9517,112,4398,3,1,755000.0,1,152,18.0,3095.0,3.0,2.0,2.0,214.0,135.0,0.0,24,-37.70479,145.1573,0,6990.0,2017,6,17,5,24
9518,112,12490,4,0,810000.0,1,136,18.0,3095.0,4.0,2.0,2.0,838.0,201.04038004750592,2007.0,24,-37.69568,145.15787,0,6990.0,2017,6,17,5,24
9519,112,11482,4,0,861000.0,1,152,18.0,3095.0,4.0,2.0,2.0,781.0,187.36579572446556,1970.0,24,-37.71021,145.16651000000005,0,6990.0,2017,6,17,5,24
9520,114,413,2,2,810000.0,1,260,7.2,3184.0,2.0,1.0,1.0,0.0,87.0,1935.0,25,-37.8835,144.99549,5,8989.0,2017,6,17,5,24
9521,114,3248,2,0,1255000.0,0,46,7.2,3184.0,2.0,1.0,1.0,226.0,122.1869918699187,0.0,25,-37.88132,144.99013,5,8989.0,2017,6,17,5,24
9522,114,6938,2,2,550000.0,4,66,7.2,3184.0,2.0,1.0,1.0,605.0,inf,1970.0,25,-37.87987,144.99251999999996,5,8989.0,2017,6,17,5,24
9523,114,3301,2,2,543000.0,1,94,7.2,3184.0,2.0,1.0,1.0,0.0,74.0,1960.0,25,-37.88042,144.9818,5,8989.0,2017,6,17,5,24
9524,114,5603,4,1,1950000.0,4,40,7.2,3184.0,4.0,3.0,2.0,142.0,37.95471141781681,2013.0,25,-37.87156,144.98605,5,8989.0,2017,6,17,5,24
9525,117,11322,4,0,660000.0,3,188,19.6,3076.0,4.0,1.0,3.0,558.0,159.0,1980.0,29,-37.64666,145.03062,2,10926.0,2017,6,17,5,24
9526,117,981,3,0,568000.0,1,196,19.6,3076.0,3.0,2.0,2.0,420.0,190.0,2012.0,29,-37.62145,145.01051,2,10926.0,2017,6,17,5,24
9527,117,5672,4,0,680000.0,1,90,19.6,3076.0,4.0,2.0,2.0,656.0,166.0,1980.0,29,-37.63878,145.05577,2,10926.0,2017,6,17,5,24
9528,118,418,2,2,580000.0,1,16,7.5,3040.0,2.0,1.0,1.0,921.0,84.0,1970.0,21,-37.74904,144.90668,6,9264.0,2017,6,17,5,24
9529,118,922,4,1,970000.0,1,155,7.5,3040.0,4.0,2.0,2.0,0.0,142.0,2003.0,21,-37.74541,144.89844,6,9264.0,2017,6,17,5,24
9530,118,3194,3,0,1100000.0,4,28,7.5,3040.0,3.0,3.0,2.0,255.0,89.84116424874244,2007.0,21,-37.7468,144.92033,6,9264.0,2017,6,17,5,24
9531,118,4646,2,2,485000.0,1,16,7.5,3040.0,2.0,1.0,1.0,1856.0,inf,2007.0,21,-37.76,144.91439,6,9264.0,2017,6,17,5,24
9532,118,8149,2,0,1195000.0,1,106,7.5,3040.0,2.0,1.0,1.0,337.0,122.0,1940.0,21,-37.7545,144.91194,6,9264.0,2017,6,17,5,24
9533,118,1601,4,0,1155000.0,0,28,7.5,3040.0,4.0,1.0,3.0,616.0,170.0,1900.0,21,-37.75728,144.90723,6,9264.0,2017,6,17,5,24
9534,119,4951,3,1,800000.0,0,76,8.2,3041.0,3.0,2.0,1.0,161.0,149.0,2012.0,21,-37.73566,144.89368000000005,6,1308.0,2017,6,17,5,24
9535,119,7086,2,0,685000.0,3,155,8.2,3041.0,2.0,1.0,1.0,173.0,52.13243761996161,2009.0,21,-37.73746,144.90079,6,1308.0,2017,6,17,5,24
9536,121,496,2,2,667000.0,1,155,5.7,3078.0,2.0,1.0,1.0,86.0,inf,2007.0,6,-37.78203,145.01508,2,2970.0,2017,6,17,5,24
9537,122,6422,5,0,1018000.0,1,106,13.1,3060.0,5.0,2.0,2.0,737.0,194.0,1990.0,23,-37.71729000000001,144.96403,2,5070.0,2017,6,17,5,24
9538,123,10221,5,0,1100000.0,1,215,24.8,3156.0,5.0,3.0,2.0,836.0,789.0,2001.0,13,-37.8801,145.26011,0,10788.0,2017,6,17,5,24
9539,124,2876,3,0,1394000.0,1,106,2.1,3065.0,3.0,2.0,1.0,60.0,200.0,1950.0,31,-37.79714,144.97596,2,5825.0,2017,6,17,5,24
9540,125,9145,3,0,1600000.0,4,155,3.6,3068.0,3.0,2.0,0.0,251.0,180.0,0.0,31,-37.77626,144.98035,2,6244.0,2017,6,17,5,24
9541,125,8019,2,2,620000.0,4,155,3.6,3068.0,2.0,1.0,2.0,0.0,84.0,0.0,31,-37.79178,144.98238999999995,2,6244.0,2017,6,17,5,24
9542,125,8194,2,0,1270000.0,1,155,3.6,3068.0,2.0,1.0,0.0,183.0,125.16062176165804,1890.0,31,-37.78353,144.97991000000005,2,6244.0,2017,6,17,5,24
9543,127,13117,1,2,240000.0,2,230,5.1,3011.0,1.0,1.0,1.0,1015.0,46.0,1970.0,16,-37.78778,144.89037,6,7570.0,2017,6,17,5,24
9544,127,3799,3,2,855000.0,1,104,5.1,3011.0,3.0,2.0,2.0,0.0,84.0,0.0,16,-37.80443,144.90642,6,7570.0,2017,6,17,5,24
9545,127,10076,1,2,310000.0,0,31,5.1,3011.0,1.0,1.0,0.0,0.0,53.0,1888.0,16,-37.80376,144.89862,6,7570.0,2017,6,17,5,24
9546,127,8082,2,0,910000.0,1,222,5.1,3011.0,2.0,1.0,0.0,312.0,127.1473354231975,0.0,16,-37.79592,144.88595,6,7570.0,2017,6,17,5,24
9547,128,9574,3,0,1177000.0,1,161,15.4,3131.0,3.0,2.0,2.0,561.0,112.39311531841652,0.0,28,-37.83771,145.16416,0,4385.0,2017,6,17,5,24
9548,128,7542,3,0,1131000.0,1,106,15.4,3131.0,3.0,1.0,2.0,697.0,139.63993115318416,0.0,28,-37.84188,145.16982,0,4385.0,2017,6,17,5,24
9549,133,11213,3,0,540000.0,2,139,45.9,3437.0,3.0,1.0,2.0,665.0,110.0,1930.0,14,-37.48701,144.58567,3,3376.0,2017,6,17,5,24
9550,134,7458,5,0,691000.0,1,16,12.9,3043.0,5.0,2.0,3.0,551.0,221.0,1975.0,11,-37.68329,144.89302,6,3285.0,2017,6,17,5,24
9551,134,7700,5,0,675000.0,3,257,12.9,3043.0,5.0,2.0,2.0,565.0,150.17185925753702,0.0,11,-37.68302,144.89327,6,3285.0,2017,6,17,5,24
9552,134,9817,5,0,660000.0,1,16,12.9,3043.0,5.0,2.0,1.0,536.0,142.46392311865458,0.0,11,-37.6852,144.89853,6,3285.0,2017,6,17,5,24
9553,136,3676,4,0,2305000.0,1,106,7.3,3146.0,4.0,1.0,3.0,632.0,192.7942238267148,0.0,26,-37.86024000000001,145.04674,5,10412.0,2017,6,17,5,24
9554,136,11435,2,0,1650000.0,0,260,7.3,3146.0,2.0,1.0,2.0,660.0,201.33574007220216,1928.0,2,-37.85671,145.0604,5,10412.0,2017,6,17,5,24
9555,137,10418,3,0,3056000.0,0,235,16.7,3150.0,4.0,2.0,2.0,1590.0,292.0,1992.0,20,-37.86957,145.17543999999995,0,15321.0,2017,6,17,5,24
9556,137,5800,3,0,1900000.0,0,90,16.7,3150.0,3.0,1.0,0.0,738.0,162.3984375,0.0,20,-37.88351,145.15714,0,15321.0,2017,6,17,5,24
9557,137,11743,5,0,2650000.0,0,106,16.7,3150.0,6.0,3.0,2.0,662.0,119.0,1960.0,20,-37.87853,145.15542,0,15321.0,2017,6,17,5,24
9558,137,1127,3,1,655000.0,1,90,16.7,3150.0,3.0,2.0,2.0,0.0,133.0,2002.0,20,-37.89873,145.15072,0,15321.0,2017,6,17,5,24
9559,137,8634,3,0,1550000.0,1,90,16.7,3150.0,3.0,2.0,2.0,648.0,181.0,1980.0,20,-37.88255,145.14727,0,15321.0,2017,6,17,5,24
9560,137,5104,4,0,1715000.0,1,16,16.7,3150.0,4.0,1.0,2.0,758.0,166.79947916666669,0.0,20,-37.86924000000001,145.16471,0,15321.0,2017,6,17,5,24
9561,138,12664,3,0,780000.0,1,221,11.2,3046.0,3.0,1.0,2.0,697.0,131.27,1960.0,23,-37.69795,144.94285,2,8870.0,2017,6,17,5,24
9562,138,7185,2,2,422000.0,1,257,11.2,3046.0,2.0,1.0,1.0,136.0,78.12385091091426,1980.0,23,-37.70972,144.91109,2,8870.0,2017,6,17,5,24
9563,138,5131,4,0,780000.0,1,70,11.2,3046.0,4.0,1.0,3.0,697.0,133.0,1960.0,23,-37.70159,144.93948,2,8870.0,2017,6,17,5,24
9564,139,12710,4,0,945000.0,1,155,12.9,3043.0,4.0,2.0,4.0,474.0,210.0,2000.0,23,-37.70626,144.89551,6,1071.0,2017,6,17,5,24
9565,141,3404,4,0,645000.0,1,16,20.4,3059.0,3.0,2.0,2.0,538.0,154.0,2000.0,11,-37.6499,144.9013,2,4864.0,2017,6,17,5,24
9566,142,3929,3,0,785000.0,1,16,11.2,3046.0,3.0,1.0,1.0,602.0,127.3877571155226,0.0,23,-37.70342,144.94574,2,2606.0,2017,6,17,5,24
9567,142,1599,3,0,810000.0,1,179,11.2,3046.0,3.0,1.0,2.0,634.0,134.15919935422147,0.0,23,-37.71236,144.94332,2,2606.0,2017,6,17,5,24
9568,143,1596,3,0,601000.0,1,191,32.3,3803.0,3.0,2.0,4.0,604.0,167.87,1995.0,5,-38.00305,145.2729,4,3728.0,2017,6,17,5,24
9569,144,2057,3,2,970000.0,1,32,13.8,3188.0,3.0,2.0,2.0,0.0,99.0,2005.0,1,-37.93538,145.00224,5,5454.0,2017,6,17,5,24
9570,144,1185,2,2,805000.0,1,45,13.8,3188.0,2.0,1.0,2.0,0.0,84.0,0.0,1,-37.93387,145.00226999999995,5,5454.0,2017,6,17,5,24
9571,144,12831,3,0,2120000.0,1,32,13.8,3188.0,3.0,1.0,3.0,753.0,287.7436655876772,1934.0,1,-37.93649,145.01107,5,5454.0,2017,6,17,5,24
9572,144,11829,3,0,2100000.0,1,135,13.8,3188.0,3.0,2.0,1.0,455.0,173.86901439892844,1990.0,1,-37.93739,145.00513,5,5454.0,2017,6,17,5,24
9573,147,4767,2,2,762000.0,1,135,5.3,3122.0,2.0,1.0,1.0,1583.0,inf,1970.0,2,-37.81857,145.01703999999995,5,11308.0,2017,6,17,5,24
9574,147,6764,4,0,2053000.0,1,2,5.3,3122.0,4.0,3.0,2.0,354.0,156.0955710955711,0.0,2,-37.81691,145.03721000000004,5,11308.0,2017,6,17,5,24
9575,147,9719,4,0,7650000.0,1,2,5.3,3122.0,4.0,2.0,4.0,1690.0,284.0,1863.0,2,-37.82652,145.03052,5,11308.0,2017,6,17,5,24
9576,147,9168,1,2,375000.0,1,66,5.3,3122.0,1.0,1.0,1.0,0.0,53.0,1970.0,2,-37.82538,145.02546,5,11308.0,2017,6,17,5,24
9577,147,2742,2,2,525000.0,0,243,5.3,3122.0,2.0,1.0,1.0,0.0,84.0,0.0,2,-37.827,145.02563,5,11308.0,2017,6,17,5,24
9578,147,12643,2,2,1080000.0,1,106,5.3,3122.0,2.0,2.0,2.0,6996.0,136.0,2000.0,2,-37.82712,145.02427,5,11308.0,2017,6,17,5,24
9579,148,10475,3,0,2225000.0,4,106,6.2,3123.0,3.0,1.0,2.0,616.0,223.75492341356676,1920.0,2,-37.81724000000001,145.05688,5,6482.0,2017,6,17,5,24
9580,148,1469,5,0,2855000.0,0,161,6.2,3123.0,5.0,3.0,2.0,572.0,274.0,2000.0,2,-37.81936,145.05131,5,6482.0,2017,6,17,5,24
9581,148,1041,4,0,3255000.0,0,111,6.2,3123.0,4.0,3.0,3.0,1116.0,304.0,1984.0,2,-37.84283,145.05178,5,6482.0,2017,6,17,5,24
9582,148,1261,6,0,2200000.0,4,106,6.2,3123.0,6.0,3.0,3.0,622.0,225.93435448577682,2007.0,2,-37.8351,145.05542,5,6482.0,2017,6,17,5,24
9583,150,3339,3,0,655000.0,1,179,21.3,3135.0,3.0,1.0,1.0,348.0,106.39490445859872,0.0,17,-37.82327,145.24982,0,3794.0,2017,6,17,5,24
9584,150,12424,3,1,670000.0,1,196,21.3,3135.0,3.0,2.0,1.0,194.0,156.9942196531792,0.0,17,-37.82365,145.24001,0,3794.0,2017,6,17,5,24
9585,151,7205,4,1,828000.0,1,146,8.9,3084.0,4.0,2.0,2.0,264.0,140.0,2000.0,0,-37.74352,145.08082,0,2890.0,2017,6,17,5,24
9586,151,10651,4,0,1230000.0,1,155,8.9,3084.0,4.0,1.0,2.0,630.0,237.0,1950.0,0,-37.74863,145.07202,0,2890.0,2017,6,17,5,24
9587,152,742,3,0,590000.0,1,238,8.8,3081.0,3.0,1.0,2.0,290.0,105.0,1950.0,0,-37.7368,145.05048,0,2947.0,2017,6,17,5,24
9588,154,2557,3,0,1155000.0,0,32,16.0,3190.0,3.0,2.0,1.0,650.0,269.7628458498024,2007.0,1,-37.95378,145.03267,5,4794.0,2017,6,17,5,24
9589,154,10921,4,0,1220000.0,3,32,16.0,3190.0,4.0,1.0,2.0,633.0,262.70750988142294,2007.0,1,-37.94578,145.03564,5,4794.0,2017,6,17,5,24
9590,154,7196,2,0,548000.0,1,218,16.0,3190.0,2.0,1.0,1.0,0.0,150.0,1970.0,1,-37.95037,145.03473,5,4794.0,2017,6,17,5,24
